id,eur
2d1ced0f-a232-4a05-aa59-6e611b52d617,31.52
2d636573-287d-4f6f-93b0-12ddd8f3e6d1,39.94
2d7097c9-2076-4ebc-8c9e-aa596351588c,20.65
2d7643c0-b2db-478f-944e-b27b77bad3eb,23.32
2db7a0e6-eea5-4fa6-ac14-401411b106cc,21.15
2dd41293-d7c8-4422-9f0c-b3e96350f5c9,3456.16
2dd78806-621a-4f9f-936c-527ec9659667,23.99
2e009adf-aded-4d64-ba3e-ddc3448c967a,88.17
2e30b5ff-1239-4c4d-ac7c-554ecf8e1e27,39.94
2e5cd12a-2a07-44a8-8eac-de00d26fe9e3,23.31
2e724422-e2a9-47a2-bf5a-6a1aa34fdd3d,20.33
2e72f8cb-5bc3-4711-9b7c-a6eea9a0beaf,355.97
2e939761-3542-4044-9038-d1d30c6a38fc,27.81
2ec2246d-8bea-43c4-bf7f-2acad363e0af,61.57
2eed143f-450b-4465-afac-fc1751b85e2b,270.25
2f09e451-0246-45a2-8bfd-07d3c65ddfe6,64.51
2f18e125-ac4a-45d0-8055-98f59c77324e,35.49
2f314ca8-19fa-4cc9-9d23-c280de3b79bc,23.65
2f532e49-5f70-4210-9b09-5a8ced370215,21.36
2facf462-55cd-4da4-997f-2cf4add75628,260.83
2fb67912-3d3d-40d4-8aa0-141a8025b037,551.78
2fce5989-a2a0-4825-b90a-a1f78659b6e0,33.03
2fea0356-6684-4730-9eb4-0262856bc1f9,25.56
2febfa1b-5a5e-411a-a7aa-f2ca6ee66f51,22.72
2ff21a6f-83a7-4bf3-a078-294e303232cc,52.29
3003bf1e-8085-45d8-882b-c449109e7631,86.90
3009ba46-c9f8-46dc-8ffc-2aa4cef7b17c,54.49
30125a5d-f9cd-47df-9314-5ba2deff35ba,229.00
30641539-de35-46c7-99ab-e4478afe064c,34.82
306d22ae-657e-4b52-8cd9-6fc3df9e8376,28.27
30935e4a-013e-4c46-ad05-304df8e5dfa4,99.36
3097b876-ffb4-4388-beb1-d25d887593b9,49.66
30ce1bf0-7561-418f-a217-3ce10f28be82,2537.24
30d1450f-2909-410e-9920-731278fa74de,26.58
30e401e3-282b-4524-87e1-c6cd50cd6d00,107.94
30f6058b-777b-4216-959e-d9435152aed2,36.55
30fcbb16-f8e7-4f6e-a806-541ef54aa025,104.96
310de1ef-f1b6-4b61-9d6c-6b70382a7f95,22.59
31415b9b-fb30-4132-a9a3-795b4573a901,74.89
314671b3-26c6-463e-934c-93f62e704db6,48.40
31540016-1896-47f7-9c4d-f07598c75421,50.64
31540dde-7cea-4eb1-896e-27e21b56f00a,27.19
315a6bfb-5417-465f-97d9-e157f5c3cf79,49.05
3164be2f-28c9-4a33-bd70-d5089396538c,34.85
316caa4e-a53a-460b-978c-5f0fba7bc549,22.89
317f1133-7cf8-4b7a-919e-88c45f8c2c3a,25.56
317f1aff-9d0d-4003-84e9-3b63bd4e4fae,38.30
3183897e-4f86-4020-b149-cc4c2451a6c0,22.18
318f8ec3-0613-448d-87d2-0bcc9e95da64,20.28
319430fa-11e4-426e-8297-67df8474c3cc,41.45
31bf3f14-b5df-498b-a1bb-965885c82401,1904.63
31c687dc-ee0c-4e54-a2b3-5d8e633b3245,692.36
31d2422a-bb7d-4cdd-9aac-e5a936a4be3b,39.24
31d3f007-67aa-47c1-81ae-a54c982dee83,333.13
3239a1e5-a002-4389-b9a7-049b1d60e2ac,27.89
323e3084-8d84-474f-b208-a4637b1ccb51,58.39
3247a7dd-f48c-4cb4-8475-4864acccef7a,30.86
327cf118-cc92-4073-85d0-94d2a0a6989a,27.84
32a46d1d-df85-4388-acd6-91818aa9af80,20.89
32e03ed1-6d1e-4303-b67c-4a5a4f825e9c,776.42
32fd8b7c-baf3-4d3d-be6f-044a917b11a0,38.64
3308993d-8bfb-477a-887a-89ed35577f57,31.27
33296718-0625-4422-a65c-b21cf99c52ec,95.44
336b3b8f-d104-4f06-ad4f-c92b8a9038ca,31.03
33743b2c-9e30-458d-ada5-fd1cd5b25a5a,29.67
33887af0-680d-45a5-944f-a4480958094c,839.00
3394cefd-a3c6-4917-8f46-234e441ecfb6,34.84
339f83ca-4f46-4246-be23-5ca4add31d81,29.67
33a1fe45-52d2-4c50-bedc-eee156ab69c8,36.47
33a931b6-607c-4cbb-ad1e-14e2cad14947,20.62
33ace025-c949-482d-bb6a-b3ad13bc981c,28.73
340c5799-4964-44dd-8c48-8f3f3aba5211,47.63
341292df-b9bd-4796-a12d-10fb67c91040,23.40
3455b006-9ea5-4aef-8ad2-d0701eb0cacf,379.98
3458b6d2-9c82-43b1-8344-50cf39885aec,669.18
34761bda-03f9-4607-bb01-10b1598509f7,71.47
347a7b0f-1239-4113-827c-aa67a6e0552e,25.79
34855fa8-959d-45a2-ad91-8b17019755be,371.84
349f13c9-9a4e-4460-873e-fec58798646c,21.62
34a0203f-9cce-43a4-9cb7-8ce6647895cd,42.45
34f0f4cb-1ef6-44cd-8cca-1d1e138c0344,32.83
35148573-7788-4023-a63c-4a09f48273c1,20.51
351eea06-f5be-4044-b3b3-cc6bf805abb1,33.87
3541ff97-f630-44f0-964d-b7d7f9353da5,20.80
35a335bf-7358-460f-b7c9-1e8bc4300f64,2465.34
35c3a78d-cc79-4187-929a-8aa1d1469990,69.26
35dbe45e-16df-4ebb-a76a-df24124de23b,31.30
35e56360-6104-48f3-a54d-ad2d4fab900e,41.41
35f76198-f04c-433b-823f-e99ea54c01ee,24.46
36204ddd-ddf7-4b44-ae3c-b4a5a41ac9cb,1295.48
362f1fe9-20af-434c-9957-7a1a564d89e6,91.62
3636ecb1-8bb9-49aa-a40b-c0d0b3b71158,38.82
3668996e-659d-413b-84e6-9f3099518d7f,36.03
367dbefe-3366-408e-9fcf-7dc00f8cc201,54.32
36a94a6d-26b1-4486-9444-ec366e6f4d6e,42.16
36b94d0d-fbe5-4f32-af02-bbe3ab2e234a,22.57
36f7dc8e-e02a-4ceb-8767-2875f86e6811,109.18
3724d842-367e-4bed-8314-fdfa7440f6ec,25.79
374d7383-a1a7-4eea-91f7-290180e14cc9,30.48
37634ffe-788f-4262-88e8-5ab7c7ca74d6,373.40
3766383d-6e3d-472c-ac7b-f3521ee214af,565.90
376cb9e5-89fb-4091-8a20-140bb6de0ef6,36.29
3792c6ef-c4e6-4923-9a51-7d28fbc5c393,334.58
37bc0128-a8d0-477c-abcf-2bdc9e38b872,29.40
37c7890a-86dc-4a97-a7ce-1436fa22d0c0,350.45
37c9b9d7-2fa7-4710-94bb-c55ee7bf598c,20.71
3826d13f-e10f-4201-b680-51f826ff4ca9,33.68
3836dddd-a7e4-499f-ad49-ce298aa65720,111.70
3838c2a3-7fab-4976-9c1b-2891aee24e52,42.28
38396ae3-a48f-44c7-96bf-ea41b5aaeebc,176.11
3864813d-e6ae-48d0-8695-1119ac31dd1d,39.90
386ea9eb-abc1-4862-aa2d-8fb808d79490,768.73
38937c61-280e-457f-aef9-43139446163a,371.77
38a51e82-cbfc-4487-9a81-6e793e93f545,25.82
38cb601b-a35c-412e-b386-e77dad3daa54,426.29
38d20e6d-4520-4a07-a28b-50f751127685,557.20
38e2b0ff-8fdf-4db0-85c0-c1010bacd36b,20.74
39059423-c4f6-4371-b530-48cdc36e513f,24.94
3926ef15-1696-4cc5-b7d8-a50a0bcaf095,208.55
397470c4-7f02-44ee-a18f-00bd950844d4,33.70
3998ebe6-bbfd-4d9c-9741-2fe7484dc6e5,28.21
39a89c44-1aa7-4f2e-909b-d821ec2b7948,21.08
39b8cf7f-8c40-40e9-8118-e8626c3c6433,25.56
39d763bd-b0a9-46ba-bcd2-9304063446f2,33.00
3a1e8139-3690-4d4b-80b4-c733b4bbe786,44.90
3a91aea3-3d04-4d66-bfbc-b039ccf1eb62,94.93
3aa569e7-0f65-47b7-851f-1377c39f71a9,21.65
3aad15a2-8a1b-4460-9b06-e85863081878,40.77
3ac3a8d8-47a7-4e47-a16c-109aeccd8d1f,30.51
3ae039bf-8e76-41fd-b02f-de2fa79dc788,526.00
3ae4a761-6203-419c-8d49-499b6e74252c,2447.10
3afebe8a-9f21-4260-8e93-1ab1dff13c09,112.78
3b087bd4-bbb7-4963-bdb6-0a700ff19a04,31.73
3b1a98e4-9bc6-416c-801d-141e1bdca54d,375.03
3bb8347b-8663-40b8-bdfb-411236d2efc8,20.48
3bdbc231-5316-4abd-9d8d-d87cff2c9847,44.39
3bdcfae4-86c9-4d8a-bcfe-f0a928ec29db,82.66
3be9942c-89b3-422f-bb9d-b55f51a22a37,54.68
3c0071fb-afa5-47b5-b266-2b10a4f5a98a,28.92
3c04bbbe-cae0-4ac5-8bd3-ecc95a2b6bd8,43.62
3c16915b-c50d-4fb5-830f-9ca4597a9c0f,23.99
3c1bf210-ecdb-4b49-8504-51360c269e66,42.18
3c340ba8-9287-4072-937a-438251b5ff1d,33.96
3c3bf400-31c0-4ae4-8429-0f6fb92cbe9e,30.99
3c3e6ac4-8ee4-4802-bd86-5480222aba57,131.20
3c424086-8122-404d-8c3a-f36d455271a7,25.30
3c429c40-2389-41e5-8681-4bb274e25eba,47.03
3c66c54b-b2d1-494d-ae10-a950c184a52f,43.11
3c7de64b-3dc8-47dd-8999-4353b5a3a06f,37.98
3d4255a0-d445-4c00-b936-bbf07851e1c8,615.06
3d4b9d4e-ab16-4d81-ac15-e84b351ef2dd,37.94
3d572269-3984-48d2-9705-8fe8afb4a2f6,20.44
3d68f607-b8a7-465c-a331-282a01916f5f,1150.00
3d89c9be-2489-47e4-8e53-f980c82442b4,23.08
3d99587a-7fb1-41fc-b7ea-1178f9625081,38.95
3da61fc1-6201-4823-975f-2d4d9f7f3193,185.27
3dbeef5c-f973-480b-a148-28de397b610f,60.80
3de472d0-cca2-4bc3-ab0a-9f79fa6325ce,20.25
3df4e7f8-1f40-4e97-8737-be5e2ce0d39d,94.49
3e64afdc-7623-4b88-a952-45243b4dff79,53.54
3eb27381-505d-4e47-bf66-9e7ba91a5075,20.16
3f16e3fe-cc9f-414e-8643-3f66c0ab2536,22.97
3f1b7b3e-3449-4c8f-8eb7-aacc62d9eadd,48.26
3f2004c1-8efe-407f-bf48-27b807422eea,1505.92
3f22dd2f-41c1-403b-a3bc-617d15922602,48.38
3f469cf9-d4dd-4ea5-8ce5-07cc2b0503b1,48.13
3f4ef7a1-148d-44ac-89ed-0ef379cca0c6,373.28
3f9b6fcd-129b-4c94-b216-d065485ba736,335.50
3fdb52dd-4fc5-4594-b53b-ea169325be0b,31.46
3ff26cbe-eb5d-444b-9de2-51dd85d0a492,27.00
40064484-3ed0-4724-ba51-6bf3b66cc0ae,22.07
4023a6de-3ac7-488a-b1a9-b1e26681d9bc,25.62
402eea7c-2afe-4e93-9773-3e0424cabfdd,315.79
4047df9c-335c-4c1a-968d-00f40e2e7386,202.83
405df7c7-0e37-499e-9826-6bf9f5db7a40,23.69
407650c3-9388-45c3-a599-6929c7d6e5bd,399.92
408ec348-183b-43de-abac-7ae9e3843c10,55.44
40cee82f-36b2-48a9-930a-8e23cb2742fc,20.79
410ac9e6-fbc1-4cc8-84db-84e2eb1bab97,905.96
4116f1c7-9191-4d92-81ca-54d9ae3c8166,91.16
412af58e-e46e-4346-aa25-6624f0c3d142,498.64
412ceddd-2b9a-4551-a6bf-ae2830a2010a,3585.49
414d3cae-b8cf-4d53-bd6b-1aa83a828ba9,25.72
416d2d51-8f29-4e95-b037-e8c32b081e6c,46.15
4176a761-7542-49f2-85c1-95e9ffa54ef3,600.00
419be5b4-bfff-4761-a3d7-6abcc3894476,631.58
41faed1a-ded8-49ee-8e2a-c60d377775d7,21.10
42027613-d261-4ce2-8ba1-7a2480c660f8,366.92
421089c4-c8d3-48c5-b313-fb1741546271,22.16
421395b1-2694-42fd-bb90-0007e78adefc,27.79
4218b57c-111d-478c-af38-fd6f971bd2d0,78.76
4222863c-c851-4ef7-b29f-7111b05bb843,52.15
423084cf-5740-4b24-8abd-a097b5793548,27.49
4250caec-0e37-41be-9ec4-8938deb5f0d0,1338.32
425d5bea-9c9a-4e8a-b4bc-02284fb9b5b4,22.20
426984e0-88e1-4a2d-9a1c-798b95864df3,38.84
429a88cc-53db-4c5e-a061-f0f49a38c675,20.08
42b7e6e7-eb3a-41be-8459-b90ea228b3f9,257.47
42bc0c3f-0a52-4bdc-83da-6484bf3102f3,344.45
42c2bbae-ec08-4846-9940-64a0c47b4e25,29.18
42dcceee-2a47-4eaa-a6a3-2931b3d50244,33.87
4311bea6-a65c-4c1b-9596-797cc3410eb7,101.36
432ecd5f-966f-4403-a973-51e175a524a0,27.17
43572906-ea74-4411-a549-5dc401591d2a,938.88
4367bc78-0912-4abd-8edd-bc792558d01a,48.47
43842b53-4d63-45e7-8247-751a7f09fb35,27.92
43bf015b-152e-4d67-b773-e75fb2487a32,67.76
4407fb95-0ed2-4c95-91b9-09eb52bf537e,409.18
443d4177-2db8-4327-b42d-82557656c159,275.00
44407660-79ed-442d-a215-d388c27c5130,20.73
44657ab1-0a6a-4a5f-9688-86f239083821,25.09
44dcab01-1d13-4dfc-ae2f-fbaa3dd35087,20.14
44f4cea0-8491-4475-a4ac-8c7cc9fea142,217.87
45026d57-0324-4312-8b86-2e7d4f581ee9,25.24
4509adb6-f1ea-4369-9e11-cba60fd5449a,177.91
450d2a6a-0576-44c3-ba66-3a64f5e65fcf,436.80
45617b0f-fdac-4747-b2d3-d571b717008f,23.41
456a2f03-8304-4512-804c-76653e30f436,57.55
45812af9-191b-449a-b9a4-74bedd4860e6,21.86
45e70109-0352-45fc-a2fd-892ca65cac2f,105.11
46652ae3-6572-4296-939b-0789923180d5,178.46
46a62dc3-b864-4e8e-bd6c-510ca054608e,21.84
46b0a5c2-ac85-448e-9e87-12fc74fd4147,10147.53
46ca9523-e126-467d-9d78-823d2e89837d,21.95
46cf22e4-cc5c-4723-a9cb-ae7ce7a55a1a,102.85
46f66347-a9b5-4f5d-986f-3fb43413f899,25.28
470ca3f4-29aa-4c4c-8ff2-8cdd70c69943,29.28
472034a2-0ba9-4876-ab7a-aa7013d603bb,274.22
4736a2c4-c89c-48db-a104-6303e7e2eee8,22.95
473d70b6-a88c-49f4-9415-19919c4468ae,170.35
476d3cfa-6cf4-4212-86c4-abf46d4564fe,200.00
477a1f53-5cdf-4b45-b584-2e36b31a3fdb,91.65
47a59a26-e061-4b7c-b682-587c7fec67e1,101.86
47a6234f-309f-4e03-9263-66da48b57153,38.16
47a6c502-08ba-4c0d-aee9-98ce40058227,45.97
47dd5c4b-5972-43e1-ae2a-ebf275006458,50.90
4800ebc2-d5a7-4c26-a2f7-943a540ae47e,24.83
483fa1cb-1e35-44f2-a143-98c0f107f5ca,36.07
486d7edc-d983-41f0-8b78-c99aecd72996,22.93
48b25568-46e9-4f4e-a4b5-7f371314e49e,20.88
48c5b98d-73cd-4b69-9933-4867da6e8389,24.60
48e40927-dd87-42ed-b805-0ae8ba81f5fb,27.43
48e8f8c9-7e59-43a3-b8e7-c8515fd4b3eb,29.41
48f0a970-452a-405f-bd4d-ac4d2e89ab40,42.31
490eeedb-9c03-4dc7-81fd-ae54a7932e4d,62.05
49129453-1fe8-47de-b6aa-5b92d3d74c99,25.85
4923062a-91d3-4132-b97c-42139d330d44,22.09
492fa77b-d103-446f-95d0-e4b11dfac05f,25.87
492fe79b-7af2-4911-8497-cbee8d529d18,30.12
49411808-630f-4bb4-af52-137932adcd7c,29.40
49515199-f53c-4595-94ba-3a3e46b86372,67.21
497f3315-13d2-41be-bf3a-a75de57a5e08,20.39
499c2b20-e83e-40ff-919e-1d134ad50c0a,26.10
49b22665-1501-420a-82ad-f71f6768bcf8,20.06
49dcda11-4200-4ee2-b353-2321282463be,1500.00
49fcf47d-0f1d-469e-a8c4-d5c97be7a1ef,52.78
4a184a4a-2c8c-4a10-9b26-a174859fa1e8,30.97
4a1f905f-1d55-4d02-9d24-e58070793d3f,21.82
4a289787-2d30-4e0b-ac97-3767818d0387,83.54
4a2e428c-dd25-484c-bbc8-2d6ce10ef42c,11658.96
4a4ca473-3000-4e98-9881-03372c4f79a5,86.29
4a4d851b-1fa9-4f5d-a8f6-6967b1ee5b50,20.60
4a77e0f1-449d-4a7d-9fa0-ba7598f7a73a,365.65
4a80fbb2-4b3a-46fc-b105-09e512bc414a,60.52
4a98ada6-923a-44a5-bdef-ea6a160b481e,29.98
4aaac603-6c4f-46fb-85f4-d6b51c966524,71.92
4aeebaea-a2b2-48a3-8bd3-b605684d41b6,600.00
4b60630c-f97c-43be-8410-53a68613b735,190.42
4b73009e-1ded-4614-af7a-0ad8e2afa7b1,27.30
4b81c23e-8177-4a0c-907c-23b2ab359417,47.70
4b851c17-55ed-4671-b471-dc7b34944432,36.84
4ba2f8c2-0cba-4bd5-abb3-cdb2b7026cde,255.03
4ba4c892-fe7e-4d0c-bce4-724eb4744831,32.91
4ba8325a-1203-4125-9111-94d9e2b1f14b,26.27
4ba8493c-ae69-48d1-a050-a887ae27c83f,89.45
4bdc1632-6824-4059-a6bd-bce9cd4a02f4,32.61
4c27c6ac-889f-4591-8789-4a6f1a264d98,22.96
4c2fd7bd-6528-453b-b55d-a708967b14e8,23.95
4c44abab-85ff-4196-a739-8e363df84aef,64.44
4c5ffa83-c88d-4f5d-851e-a642b229d596,46.95
4c7f0ea5-a142-4157-b85d-ec49dd79adf6,41.11
4c85d097-e87b-41ee-93c6-0e54ec41b174,21.86
4c8e9f5c-deba-4443-bf9d-fb2be75c5418,39.67
4c91dbf4-94fa-45d0-b8ed-a778b11d789b,29.28
4c92756f-1dc2-49be-bb38-0f8cf10079fa,24.71
4c973008-913d-4e9f-8a99-37b748cb996b,38.19
4cbcf6db-52e5-4e7d-87af-b6980f25930b,703.96
4cd54279-57f5-4cd9-b524-4f094bd2fc36,26.51
4cee07c5-0651-4dfb-861d-3fd016e3bf63,44.64
4d227cd3-ebfe-4dd3-929a-4f8ff7c8981e,29.00
4d2354ee-2ce0-4adb-b48c-0e30b952e545,20.58
4d393cc4-0e6b-44fe-a74a-822c52678ec9,23.25
4d3dce0f-2168-4f63-b2f9-156a11beeea7,104.58
4d6c0dc6-ab2e-4ab5-951a-1ddd6698e80e,23.62
4d960186-4559-4af0-bd22-63baa15f8939,39.82
4d9715c2-9036-4ae2-a5b4-1b190d50c963,57.11
4da4f9a8-024b-4707-b300-ccb11bd87cea,136.38
4da892c5-071f-416f-9e42-c4bff102eb88,5792.66
4db44dd2-6bb4-4f0b-8bab-c0d89ba7f2ca,25.80
4e4daeab-d8ee-409c-8817-10d618650784,1177.41
4e50454c-3927-4e7e-b4f6-7f5d5fd9b913,175.24
4e5fa88e-1ba5-4166-a7c3-cead597c65b8,44.24
4e6bf56e-2d74-4e4d-a667-885853979377,30.72
4e8397e6-d13a-4996-8fde-b8a9895de287,24.44
4e91d96d-cc69-439b-b876-a7d57039022c,30.49
4eb064da-aba8-445c-bde7-e0f2172b3176,21.21
4ecb1362-9a67-4d4c-8d69-9ac2ebf4d0b0,23.95
4edcf8eb-d0b0-4aec-bec0-64c56982cdce,37.96
4eebf042-61e1-4b2a-a90e-fd8de18bfa3a,31.63
4eec0470-82bf-4a07-a7d9-e5d40a518041,26.04
4ef603c2-b09c-40e9-b3ab-fceb4964aafd,28.13
4f009d4a-3b50-40ae-b52e-0b9535049265,20.08
4f67aa6c-6dce-47f7-9a8e-b8970b3c121e,20.56
4f72e9e2-ed47-40ff-bc2e-8446ef545022,20.53
4f7e8366-82ba-4df0-b9df-7d0aa9b972eb,34.08
4f915cf0-6273-4896-bf24-fb0ec17b6096,37.09
4fafd3f9-f7de-4d6e-8824-6b60866fc50f,93.99
4fbb25bc-7071-40eb-bea6-16387db164a7,22.48
4fc89e7f-f2a4-41a6-a948-17b230545fe9,30.70
4ffcef6f-4498-4f2a-8557-caaecb5593a3,25.77
4fff6e6f-4ebd-4ec8-9443-59efb22d376c,27.70
503256f8-3aab-49d0-b78b-6502aa29ce52,119.26
504a69eb-3c2d-4bb1-b117-252b15acf0c2,23.64
507dddd9-6576-482d-86c9-88564723b554,251.07
50abfba8-c9f9-4ebf-965a-4b425fe83129,175.62
50b0f731-6af5-45cc-a6a4-577c015dc6bd,41.30
50baf426-ea0a-4875-8fd2-1d45657c74ef,65.11
50bf546a-83ac-470f-a5c7-2b214d18f5c1,20.60
50dc7fc1-cb6a-4c68-b993-1a25cf16226e,31.99
50f8e2b6-98c7-4f28-bb39-e1fbe841f1ee,21.09
50fc5b10-6215-48a9-8993-b61681f61186,70.38
510840f4-7c0e-4b47-8ebf-23c20cac4bd9,380.60
5129b422-7a35-4bc5-b14b-c814012a0d8f,194.43
5140d5d0-15ad-45b2-8ae8-aa53b1cd8132,24.00
51477c65-1fc6-4a0c-986f-d51d4e36bc1a,380.66
514ad860-dff2-45f2-ad5c-77c776c1cf74,146.81
5159a2cd-036c-482e-9b5a-b595391deef3,37.23
51662253-789f-4a02-9937-688e36775024,61.90
51879585-9cdf-499b-b7cc-226319c74a0c,28.94
51ccdca0-2c29-4b5c-ba5a-364cc6945801,88.15
51f8f6e1-a451-4262-90d3-5107caf54175,1587.38
520db5fb-d961-45a3-af74-6f054b8be3ab,369.56
5249f9dc-d5e2-4e1f-b7da-8fcbf574f276,22.00
52593d64-182f-45ff-82c6-fb7649d36736,27.81
5261e0f6-55bf-4d45-92ea-7acbab41162c,44.74
52ea0f54-cf21-4d7d-af19-d6dc861e0b76,39.39
52ea4387-f23c-430c-99d6-0248a4ab1713,62.20
52ea8286-225b-4990-981a-6b8c49748794,22.03
52eef0d6-24b7-40b7-8403-e8e863d0cd55,27.18
52f22229-95d4-4a84-a581-e23816db2494,42.76
52f5a19f-16e4-4d35-89e1-969ac8202f88,112.95
52ff493a-6336-416e-af5e-1eb6d10c080e,21.23
530a26f1-cf7a-4e56-886b-6799b057c739,32.54
530be94d-7f6a-4c23-948f-22c5bdbceb4f,21.01
531cba81-afd7-4be4-adec-87edb77ba2a9,35.74
532746e2-f822-4920-ab31-94e0c8baaa84,25.99
5371142e-bafc-4259-b86a-16902c4a6404,247.52
5396b405-6fa0-43d7-a8f6-f64154e95e98,59.38
53b11c30-1c4e-4238-9d42-2e1480df60c1,43.91
53f5c55d-09e5-49dd-906c-0f48a79b4c15,23.46
54039c4b-23c7-4e2c-8bd3-7a28714244b8,199.99
543e99bd-04dc-4bf9-87df-86a810135dfe,47.71
544a7138-eae8-4ff9-9e17-680bfa717183,582.72
546e0452-5304-41fa-9e3a-a3fa5a571315,20.56
547872bd-d2b3-4c24-b3fb-481e0c90c3c0,24.59
547e3aa5-d88a-4418-ab9d-dd65385f031b,190.82
54992fda-45a9-4ed1-b380-34d167feec90,6764.40
54c5c65a-a444-4e0f-ae44-a3722cdd32a1,268.89
54ced5cf-b51a-4dab-97f7-50fb18e5c463,29.21
54d7a0c1-efb4-4a8d-ad92-a96d43835052,31.97
54dccbc0-528c-4e99-a6db-f2373978fe5f,25.35
55073560-e52c-4f03-a260-57cf084b3478,267.57
55251b3d-b408-4612-b53d-c90ef26ea57d,26.26
552bb59c-085f-4caf-8430-ba6e2888ea6d,24.38
554362d7-97b3-4a55-9292-15e90435088d,89.20
55454150-de1b-4921-9c23-7d10724c2ee7,38.37
555f7253-0126-4c3c-a264-877d4c8e005b,40.88
5575e0ad-a2f5-4e56-bf45-100001d2bdca,27.63
55872bce-08ce-4d4f-8951-9fa230f3e160,26.53
559d3329-9053-4301-b867-1b49c248fe31,64.40
55b202ad-3aca-4d50-a235-caf5ddcf99ee,26.58
55b7ef5a-4875-4c5a-9f96-0ce7825fe930,44.37
55bcad78-7927-4540-a162-51a549e4aba8,23.34
55c9e915-9cee-45c3-96aa-9dfd5a600d0a,28.67
55e62436-8e4a-48d0-bcb2-fa650b1aafbb,24.73
55fce7b5-3c42-4c75-aa62-d3be609172e1,900.00
55fe6449-1f23-43dc-adee-d144cd505b5c,3504.27
56001a36-126b-4c08-af98-a6cc4d84210e,162.06
56058359-3c0b-49db-a0ce-9ded4c3f4372,342.88
5621db3f-a9e7-4350-9c6a-0ba04a628947,28.72
56355ff3-2232-4a11-b868-aec9a50b9ee5,306.28
5669f9c8-2e94-47e2-a551-7efff317fb34,379.78
56931f20-d99d-443c-8b01-ee3c3ffa643d,27.20
56d13d28-811d-4e13-9d93-e5051b15dd14,102.55
570ca3e8-1563-4cef-8559-776982a78838,776.42
571bca7c-8655-4ff5-902c-c50fee371832,2500.00
57264bd9-94f6-4d4d-baff-2b2900585635,163.20
5742739a-b257-496c-b345-d4e43b073a4e,416.00
576220c3-1e6b-43f3-a47e-5e8246ee7d46,40.25
576e811f-26a3-4a7c-bd13-3b1cc3e184eb,45.94
5786de12-cade-43c2-a6b0-0c5b294b9d0e,31.50
57c4bd1f-757c-4b62-a87d-73da94f904f3,25.08
57cd70c4-17e9-4bbe-a8f8-2a29450835a9,26.82
57ff74cb-a2ed-4123-ac42-f72f9820049e,34.82
57ffb8ad-d8b4-4764-bbb0-ca4106080a90,24.98
5804dcd3-d41d-4cbd-9f8f-9736f2d37a64,545.82
580b4818-2a01-46ad-b4d9-7d895a625bb3,25.67
58178dd4-c61e-4017-b2e6-2d8308ded4fd,149.26
581ad59c-29e9-4498-a6fd-33bf21e8e7c4,25.76
58334cf9-5186-4fba-963c-fffb21f2b8de,39.17
58698134-8e01-462b-93b7-3cf7357f3c7e,27.52
5873672d-37ea-4c0f-97f3-12b74fde112d,1573.31
58879b7a-a7d2-4fb0-954f-1ba2e1d57761,213.72
5890e6cd-f5af-4651-a55a-8526617152bb,22.01
58aa273f-9ec7-4024-b30e-e75fa404de72,20.01
58d8598b-35e5-414f-aee0-52137236f642,44.04
5902c2aa-c77c-4c6a-9a1e-77cb9bb53aa1,54.12
59590768-fa96-4869-8763-9d5ab6ac22ad,2768.28
599c934d-bfff-43ce-a545-6e3cde124515,20.41
5a2a91b9-c45f-4e3d-b3c4-944493bdd86a,22.13
5a30ed3f-0b21-45ea-83af-339249b4e93e,157.19
5a5e0599-62b0-4063-9872-33d5add06754,41.22
5a7c0bd9-a2cb-4a85-a378-878760194b68,44.53
5aa31512-32a7-45c5-b57c-4adbf124c4f9,747.66
5ad89f0d-b09b-40a0-84d6-3ee60dec7e23,356.16
5ae71290-c133-406c-8b17-9ea22b437806,227.74
5b13ba5a-f4b0-420a-9e4f-a65e57721fa4,44.52
5b346779-62dc-47bf-8199-77a5f57a545f,224.00
5b372045-a4a0-44c8-96ec-1e201d61ed26,27.33
5b402a0c-4861-4b58-83b6-c754624cb6ea,33.22
5b43bdc7-e49e-4848-9101-6cad2ecab4dc,32.55
5b6ddce7-b9c5-431d-a0b0-46d4aa93cbcb,1144.37
5b93c8f6-75a4-47e5-bf7f-c3db20c6d7c9,200.00
5bd38716-874c-4e3c-a315-837839a6258c,38.15
5bded615-62bc-40f6-9a54-7c9d0d551d4c,117.17
5c18591d-a8e2-49ea-b31e-7358e4143024,20.46
5c278bd1-f120-4ade-95f1-c2cfc23bd763,22.83
5c411d18-c257-424a-9125-06eeafec1e66,177.36
5c43add9-f948-41fe-b40c-e1d357db5f05,32.25
5c5b4738-20bb-465d-b67e-c6146dce9d0b,79.37
5c5e8aa5-91d7-49d2-863a-b9db836436fd,22.63
5c7a4e18-04a1-49f1-ad73-c93f9d0c9b11,25.14
5cbc686e-a8ef-40de-b79a-803ef42f8384,61.82
5cc0b4eb-8ee9-4213-8194-02e7d63428d3,20.23
5cc8bafb-ee70-4728-a712-0d6d244c39b6,132.48
5ccab9c0-d19a-4cbf-8a61-e205fc3ff023,34.99
5cceb11b-0f70-4749-8a8c-d698cd01cd6e,131.71
5cee491e-7958-4ea1-b03d-9fb75320fe44,479.09
5cf53baa-b0c3-4190-a5c6-c141d54cff32,38.48
5d077a49-73d4-4958-b42a-31b814e110e8,69.09
